Startpoint,Data_Arrival_Time,Data_Required_Time,Slack,Status,Port_Name,Port_Delay,Library_Setup_Time
axis_in_tdata[61],0.106,1.941,1.835,MET,axis_in_tdata[61],0.005,-0.039
axis_in_tdata[62],0.106,1.941,1.835,MET,axis_in_tdata[62],0.005,-0.039
axis_in_tdata[52],0.106,1.941,1.835,MET,axis_in_tdata[52],0.005,-0.039
axis_in_tdata[47],0.106,1.941,1.835,MET,axis_in_tdata[47],0.005,-0.039
axis_in_tdata[147],0.106,1.941,1.835,MET,axis_in_tdata[147],0.005,-0.039
axis_in_tdata[59],0.106,1.941,1.835,MET,axis_in_tdata[59],0.005,-0.039
axis_in_tdata[147],0.106,1.941,1.835,MET,axis_in_tdata[147],0.005,-0.039
axis_in_tdata[108],0.106,1.941,1.835,MET,axis_in_tdata[108],0.005,-0.039
axis_in_tid[3],0.106,1.941,1.835,MET,,,-0.039
axis_in_tid[3],0.106,1.941,1.835,MET,,,-0.039
axis_in_tdata[157],0.106,1.941,1.835,MET,axis_in_tdata[157],0.005,-0.039
axis_in_tdata[157],0.106,1.941,1.835,MET,axis_in_tdata[157],0.005,-0.039
axis_in_tdata[108],0.106,1.941,1.835,MET,axis_in_tdata[108],0.005,-0.039
axis_in_tdata[46],0.106,1.941,1.835,MET,axis_in_tdata[46],0.005,-0.039
axis_in_tdata[46],0.106,1.941,1.835,MET,axis_in_tdata[46],0.005,-0.039
axis_in_tdata[126],0.106,1.941,1.835,MET,axis_in_tdata[126],0.005,-0.039
axis_in_tdata[51],0.106,1.941,1.835,MET,axis_in_tdata[51],0.005,-0.039
axis_in_tdata[126],0.106,1.941,1.835,MET,axis_in_tdata[126],0.005,-0.039
axis_in_tdata[108],0.106,1.941,1.835,MET,axis_in_tdata[108],0.005,-0.039
axis_in_tdata[60],0.106,1.941,1.835,MET,axis_in_tdata[60],0.005,-0.039
axis_in_tdata[157],0.106,1.941,1.835,MET,axis_in_tdata[157],0.005,-0.039
axis_in_tdata[126],0.106,1.941,1.835,MET,axis_in_tdata[126],0.005,-0.039
axis_in_tdata[83],0.106,1.941,1.835,MET,axis_in_tdata[83],0.005,-0.039
axis_in_tdata[60],0.105,1.941,1.835,MET,axis_in_tdata[60],0.005,-0.039
axis_in_tdata[62],0.105,1.941,1.835,MET,axis_in_tdata[62],0.005,-0.039
axis_in_tid[3],0.106,1.941,1.835,MET,,,-0.039
axis_in_tdata[52],0.106,1.941,1.835,MET,axis_in_tdata[52],0.005,-0.039
axis_in_tdata[34],0.106,1.941,1.835,MET,axis_in_tdata[34],0.005,-0.039
axis_in_tdata[12],0.106,1.941,1.835,MET,axis_in_tdata[12],0.005,-0.039
axis_in_tdata[83],0.106,1.941,1.835,MET,axis_in_tdata[83],0.005,-0.039
axis_in_tdata[54],0.106,1.941,1.835,MET,axis_in_tdata[54],0.005,-0.039
axis_in_tdata[12],0.106,1.941,1.835,MET,axis_in_tdata[12],0.005,-0.039
axis_in_tdata[113],0.106,1.941,1.835,MET,axis_in_tdata[113],0.004,-0.039
axis_in_tdata[113],0.106,1.941,1.835,MET,axis_in_tdata[113],0.004,-0.039
axis_in_tdata[12],0.106,1.941,1.835,MET,axis_in_tdata[12],0.005,-0.039
axis_in_tdata[47],0.105,1.941,1.835,MET,axis_in_tdata[47],0.005,-0.039
axis_in_tdata[113],0.106,1.941,1.835,MET,axis_in_tdata[113],0.004,-0.039
axis_in_tdata[43],0.106,1.941,1.835,MET,axis_in_tdata[43],0.005,-0.039
axis_in_tdata[52],0.105,1.941,1.835,MET,axis_in_tdata[52],0.005,-0.039
axis_in_tdata[157],0.105,1.941,1.835,MET,axis_in_tdata[157],0.005,-0.039
axis_in_tdata[43],0.106,1.941,1.835,MET,axis_in_tdata[43],0.005,-0.039
axis_in_tdata[105],0.105,1.941,1.835,MET,axis_in_tdata[105],0.005,-0.039
axis_in_tdata[137],0.105,1.941,1.835,MET,axis_in_tdata[137],0.004,-0.039
axis_in_tdata[109],0.105,1.941,1.835,MET,axis_in_tdata[109],0.004,-0.039
axis_in_tid[3],0.105,1.941,1.835,MET,,,-0.039
axis_in_tdata[109],0.105,1.941,1.835,MET,axis_in_tdata[109],0.004,-0.039
axis_in_tdata[12],0.105,1.941,1.835,MET,axis_in_tdata[12],0.005,-0.039
axis_in_tdata[44],0.105,1.941,1.835,MET,axis_in_tdata[44],0.005,-0.039
axis_in_tdata[106],0.105,1.941,1.835,MET,axis_in_tdata[106],0.005,-0.039
axis_in_tdata[105],0.105,1.941,1.835,MET,axis_in_tdata[105],0.005,-0.039
axis_in_tdata[106],0.105,1.941,1.835,MET,axis_in_tdata[106],0.005,-0.039
axis_in_tdata[47],0.105,1.941,1.835,MET,axis_in_tdata[47],0.005,-0.039
axis_in_tdata[83],0.105,1.941,1.835,MET,axis_in_tdata[83],0.005,-0.039
axis_in_tdata[137],0.105,1.941,1.835,MET,axis_in_tdata[137],0.004,-0.039
axis_in_tdata[105],0.105,1.941,1.835,MET,axis_in_tdata[105],0.005,-0.039
axis_in_tdata[34],0.105,1.941,1.835,MET,axis_in_tdata[34],0.005,-0.039
axis_in_tdata[113],0.105,1.941,1.835,MET,axis_in_tdata[113],0.004,-0.039
axis_in_tdata[126],0.105,1.941,1.835,MET,axis_in_tdata[126],0.005,-0.039
axis_in_tdata[109],0.105,1.941,1.835,MET,axis_in_tdata[109],0.004,-0.039
axis_in_tdata[137],0.105,1.941,1.835,MET,axis_in_tdata[137],0.004,-0.039
axis_in_tdata[105],0.105,1.941,1.835,MET,axis_in_tdata[105],0.005,-0.039
axis_in_tdata[71],0.105,1.941,1.835,MET,axis_in_tdata[71],0.005,-0.039
axis_in_tdata[137],0.105,1.941,1.835,MET,axis_in_tdata[137],0.004,-0.039
axis_in_tdata[63],0.105,1.941,1.835,MET,axis_in_tdata[63],0.005,-0.039
axis_in_tdata[58],0.105,1.941,1.835,MET,axis_in_tdata[58],0.005,-0.039
axis_in_tdata[54],0.105,1.941,1.835,MET,axis_in_tdata[54],0.005,-0.039
axis_in_tdata[90],0.105,1.941,1.835,MET,axis_in_tdata[90],0.005,-0.039
axis_in_tdata[110],0.105,1.941,1.835,MET,axis_in_tdata[110],0.005,-0.039
axis_in_tdata[90],0.105,1.941,1.835,MET,axis_in_tdata[90],0.005,-0.039
axis_in_tdata[110],0.105,1.941,1.835,MET,axis_in_tdata[110],0.005,-0.039
axis_in_tdata[71],0.105,1.941,1.835,MET,axis_in_tdata[71],0.005,-0.039
axis_in_tdata[106],0.105,1.941,1.835,MET,axis_in_tdata[106],0.005,-0.039
axis_in_tdata[15],0.105,1.941,1.835,MET,axis_in_tdata[15],0.005,-0.039
axis_in_tdata[15],0.105,1.941,1.835,MET,axis_in_tdata[15],0.005,-0.039
axis_in_tdata[69],0.105,1.941,1.836,MET,axis_in_tdata[69],0.005,-0.039
axis_in_tdata[84],0.105,1.941,1.836,MET,axis_in_tdata[84],0.005,-0.039
axis_in_tdata[69],0.105,1.941,1.836,MET,axis_in_tdata[69],0.005,-0.039
axis_in_tdata[53],0.105,1.941,1.836,MET,axis_in_tdata[53],0.005,-0.039
axis_in_tdata[112],0.105,1.941,1.836,MET,axis_in_tdata[112],0.004,-0.039
axis_in_tdata[112],0.105,1.941,1.836,MET,axis_in_tdata[112],0.004,-0.039
axis_in_tdata[31],0.105,1.941,1.836,MET,axis_in_tdata[31],0.004,-0.039
axis_in_tdata[109],0.105,1.941,1.836,MET,axis_in_tdata[109],0.004,-0.039
axis_in_tdata[84],0.105,1.941,1.836,MET,axis_in_tdata[84],0.005,-0.039
axis_in_tdata[53],0.105,1.941,1.836,MET,axis_in_tdata[53],0.005,-0.039
axis_in_tdata[112],0.105,1.941,1.836,MET,axis_in_tdata[112],0.004,-0.039
axis_in_tdata[34],0.105,1.941,1.836,MET,axis_in_tdata[34],0.005,-0.039
axis_in_tdata[35],0.105,1.941,1.836,MET,axis_in_tdata[35],0.004,-0.039
axis_in_tdata[118],0.105,1.941,1.836,MET,axis_in_tdata[118],0.005,-0.039
axis_in_tdata[54],0.105,1.941,1.836,MET,axis_in_tdata[54],0.005,-0.039
axis_in_tdata[35],0.105,1.941,1.836,MET,axis_in_tdata[35],0.004,-0.039
axis_in_tdata[156],0.105,1.941,1.836,MET,axis_in_tdata[156],0.004,-0.039
axis_in_tdata[15],0.105,1.941,1.836,MET,axis_in_tdata[15],0.005,-0.039
axis_in_tdata[43],0.105,1.941,1.836,MET,axis_in_tdata[43],0.005,-0.039
axis_in_tdata[82],0.105,1.941,1.836,MET,axis_in_tdata[82],0.005,-0.039
axis_in_tdata[118],0.105,1.941,1.836,MET,axis_in_tdata[118],0.005,-0.039
axis_in_tdata[13],0.105,1.941,1.836,MET,axis_in_tdata[13],0.004,-0.039
axis_in_tdata[32],0.105,1.941,1.836,MET,axis_in_tdata[32],0.004,-0.039
axis_in_tdata[31],0.105,1.941,1.836,MET,axis_in_tdata[31],0.004,-0.039
axis_in_tdata[32],0.105,1.941,1.836,MET,axis_in_tdata[32],0.004,-0.039
axis_in_tdata[156],0.105,1.941,1.836,MET,axis_in_tdata[156],0.004,-0.039
axis_in_tdata[13],0.105,1.941,1.836,MET,axis_in_tdata[13],0.004,-0.039
axis_in_tdata[82],0.105,1.941,1.836,MET,axis_in_tdata[82],0.005,-0.039
axis_in_tdata[68],0.105,1.941,1.836,MET,axis_in_tdata[68],0.005,-0.039
axis_in_tdata[30],0.105,1.941,1.836,MET,axis_in_tdata[30],0.005,-0.039
axis_in_tdata[58],0.105,1.941,1.836,MET,axis_in_tdata[58],0.005,-0.039
axis_in_tdata[18],0.105,1.941,1.836,MET,axis_in_tdata[18],0.005,-0.039
axis_in_tdata[40],0.105,1.941,1.836,MET,axis_in_tdata[40],0.005,-0.039
axis_in_tdata[68],0.105,1.941,1.836,MET,axis_in_tdata[68],0.005,-0.039
axis_in_tdata[30],0.105,1.941,1.836,MET,axis_in_tdata[30],0.005,-0.039
axis_in_tdata[83],0.105,1.941,1.836,MET,axis_in_tdata[83],0.005,-0.039
axis_in_tdata[18],0.105,1.941,1.836,MET,axis_in_tdata[18],0.005,-0.039
axis_in_tdata[111],0.105,1.941,1.836,MET,axis_in_tdata[111],0.004,-0.039
axis_in_tdata[106],0.105,1.941,1.836,MET,axis_in_tdata[106],0.005,-0.039
axis_in_tdata[45],0.105,1.941,1.836,MET,axis_in_tdata[45],0.004,-0.039
axis_in_tdata[92],0.105,1.941,1.836,MET,axis_in_tdata[92],0.005,-0.039
axis_in_tdata[111],0.105,1.941,1.836,MET,axis_in_tdata[111],0.004,-0.039
axis_in_tdata[110],0.105,1.941,1.836,MET,axis_in_tdata[110],0.005,-0.039
axis_in_tdata[2],0.105,1.941,1.836,MET,axis_in_tdata[2],0.004,-0.039
axis_in_tdata[90],0.105,1.941,1.836,MET,axis_in_tdata[90],0.005,-0.039
axis_in_tdata[45],0.105,1.941,1.836,MET,axis_in_tdata[45],0.004,-0.039
axis_in_tdata[44],0.105,1.941,1.836,MET,axis_in_tdata[44],0.005,-0.039
axis_in_tdata[2],0.105,1.941,1.836,MET,axis_in_tdata[2],0.004,-0.039
axis_in_tdata[18],0.105,1.941,1.836,MET,axis_in_tdata[18],0.005,-0.039
axis_in_tdata[44],0.105,1.941,1.836,MET,axis_in_tdata[44],0.005,-0.039
axis_in_tdata[2],0.105,1.941,1.836,MET,axis_in_tdata[2],0.004,-0.039
axis_in_tdata[43],0.105,1.941,1.836,MET,axis_in_tdata[43],0.005,-0.039
axis_in_tdata[13],0.105,1.941,1.836,MET,axis_in_tdata[13],0.004,-0.039
axis_in_tdata[51],0.105,1.941,1.836,MET,axis_in_tdata[51],0.005,-0.039
axis_in_tdata[95],0.105,1.941,1.836,MET,axis_in_tdata[95],0.005,-0.039
axis_in_tdata[15],0.105,1.941,1.836,MET,axis_in_tdata[15],0.005,-0.039
axis_in_tdata[51],0.105,1.941,1.836,MET,axis_in_tdata[51],0.005,-0.039
axis_in_tdata[79],0.105,1.941,1.836,MET,axis_in_tdata[79],0.005,-0.039
axis_in_tdata[95],0.105,1.941,1.836,MET,axis_in_tdata[95],0.005,-0.039
axis_in_tdata[111],0.105,1.941,1.836,MET,axis_in_tdata[111],0.004,-0.039
axis_in_tdata[92],0.105,1.941,1.836,MET,axis_in_tdata[92],0.005,-0.039
axis_in_tdata[58],0.105,1.941,1.836,MET,axis_in_tdata[58],0.005,-0.039
axis_in_tdata[42],0.105,1.941,1.836,MET,axis_in_tdata[42],0.004,-0.039
axis_in_tdata[31],0.105,1.941,1.836,MET,axis_in_tdata[31],0.004,-0.039
axis_in_tdata[19],0.105,1.941,1.836,MET,axis_in_tdata[19],0.005,-0.039
axis_in_tdata[110],0.105,1.941,1.836,MET,axis_in_tdata[110],0.005,-0.039
axis_in_tdata[158],0.105,1.941,1.836,MET,axis_in_tdata[158],0.004,-0.039
axis_in_tdata[71],0.105,1.941,1.836,MET,axis_in_tdata[71],0.005,-0.039
axis_in_tdata[158],0.105,1.941,1.836,MET,axis_in_tdata[158],0.004,-0.039
axis_in_tdata[19],0.105,1.941,1.836,MET,axis_in_tdata[19],0.005,-0.039
axis_in_tdata[42],0.105,1.941,1.836,MET,axis_in_tdata[42],0.004,-0.039
axis_in_tdata[79],0.105,1.941,1.836,MET,axis_in_tdata[79],0.005,-0.039
axis_in_tdata[112],0.105,1.941,1.836,MET,axis_in_tdata[112],0.004,-0.039
axis_in_tdata[118],0.105,1.941,1.836,MET,axis_in_tdata[118],0.005,-0.039
axis_in_tdata[30],0.105,1.941,1.836,MET,axis_in_tdata[30],0.005,-0.039
axis_in_tdata[104],0.105,1.941,1.836,MET,axis_in_tdata[104],0.005,-0.039
axis_in_tdata[53],0.105,1.941,1.836,MET,axis_in_tdata[53],0.005,-0.039
axis_in_tdata[2],0.105,1.941,1.836,MET,axis_in_tdata[2],0.004,-0.039
axis_in_tdata[135],0.105,1.941,1.836,MET,axis_in_tdata[135],0.004,-0.039
axis_in_tdata[84],0.105,1.941,1.836,MET,axis_in_tdata[84],0.005,-0.039
axis_in_tdata[18],0.105,1.941,1.836,MET,axis_in_tdata[18],0.005,-0.039
axis_in_tdata[13],0.105,1.941,1.836,MET,axis_in_tdata[13],0.004,-0.039
axis_in_tdata[63],0.105,1.941,1.836,MET,axis_in_tdata[63],0.005,-0.039
axis_in_tdata[135],0.105,1.941,1.836,MET,axis_in_tdata[135],0.004,-0.039
axis_in_tdata[123],0.105,1.941,1.836,MET,axis_in_tdata[123],0.004,-0.039
axis_in_tdata[111],0.105,1.941,1.836,MET,axis_in_tdata[111],0.004,-0.039
axis_in_tdata[123],0.105,1.941,1.836,MET,axis_in_tdata[123],0.004,-0.039
axis_in_tdata[41],0.105,1.941,1.836,MET,axis_in_tdata[41],0.004,-0.039
axis_in_tdata[84],0.105,1.941,1.836,MET,axis_in_tdata[84],0.005,-0.039
axis_in_tdata[0],0.105,1.941,1.836,MET,axis_in_tdata[0],0.005,-0.039
axis_in_tdata[158],0.105,1.941,1.836,MET,axis_in_tdata[158],0.004,-0.039
axis_in_tdata[78],0.105,1.941,1.836,MET,axis_in_tdata[78],0.005,-0.039
axis_in_tdata[118],0.105,1.941,1.836,MET,axis_in_tdata[118],0.005,-0.039
axis_in_tdata[0],0.105,1.941,1.836,MET,axis_in_tdata[0],0.005,-0.039
axis_in_tdata[19],0.105,1.941,1.836,MET,axis_in_tdata[19],0.005,-0.039
axis_in_tdata[104],0.105,1.941,1.836,MET,axis_in_tdata[104],0.005,-0.039
axis_in_tdata[0],0.105,1.941,1.836,MET,axis_in_tdata[0],0.005,-0.039
axis_in_tdata[92],0.105,1.941,1.836,MET,axis_in_tdata[92],0.005,-0.039
axis_in_tdata[135],0.105,1.941,1.836,MET,axis_in_tdata[135],0.004,-0.039
axis_in_tdata[156],0.105,1.941,1.836,MET,axis_in_tdata[156],0.004,-0.039
axis_in_tdata[30],0.105,1.941,1.836,MET,axis_in_tdata[30],0.005,-0.039
axis_in_tdata[104],0.105,1.941,1.836,MET,axis_in_tdata[104],0.005,-0.039
axis_in_tdata[32],0.105,1.941,1.836,MET,axis_in_tdata[32],0.004,-0.039
axis_in_tdata[78],0.105,1.941,1.836,MET,axis_in_tdata[78],0.005,-0.039
axis_in_tdata[99],0.105,1.941,1.836,MET,axis_in_tdata[99],0.005,-0.039
axis_in_tdata[53],0.105,1.941,1.836,MET,axis_in_tdata[53],0.005,-0.039
axis_in_tdata[82],0.105,1.941,1.836,MET,axis_in_tdata[82],0.005,-0.039
axis_in_tdata[135],0.105,1.941,1.836,MET,axis_in_tdata[135],0.004,-0.039
axis_in_tdata[99],0.105,1.941,1.836,MET,axis_in_tdata[99],0.005,-0.039
axis_in_tdata[99],0.105,1.941,1.836,MET,axis_in_tdata[99],0.005,-0.039
axis_in_tdata[19],0.105,1.941,1.836,MET,axis_in_tdata[19],0.005,-0.039
axis_in_tdata[35],0.105,1.941,1.836,MET,axis_in_tdata[35],0.004,-0.039
axis_in_tdata[104],0.105,1.941,1.836,MET,axis_in_tdata[104],0.005,-0.039
axis_in_tdata[45],0.105,1.941,1.836,MET,axis_in_tdata[45],0.004,-0.039
axis_in_tdata[119],0.105,1.941,1.836,MET,axis_in_tdata[119],0.004,-0.039
axis_in_tdata[119],0.105,1.941,1.836,MET,axis_in_tdata[119],0.004,-0.039
axis_in_tdata[14],0.105,1.941,1.836,MET,axis_in_tdata[14],0.004,-0.039
axis_in_tdata[95],0.105,1.941,1.836,MET,axis_in_tdata[95],0.005,-0.039
axis_in_tdata[14],0.105,1.941,1.836,MET,axis_in_tdata[14],0.004,-0.039
axis_in_tdata[123],0.105,1.941,1.836,MET,axis_in_tdata[123],0.004,-0.039
axis_in_tdata[69],0.105,1.941,1.836,MET,axis_in_tdata[69],0.005,-0.039
axis_in_tdata[63],0.105,1.941,1.836,MET,axis_in_tdata[63],0.005,-0.039
axis_in_tdata[14],0.105,1.941,1.836,MET,axis_in_tdata[14],0.004,-0.039
axis_in_tdata[158],0.105,1.941,1.836,MET,axis_in_tdata[158],0.004,-0.039
axis_in_tdata[42],0.105,1.941,1.836,MET,axis_in_tdata[42],0.004,-0.039
axis_in_tdata[33],0.105,1.941,1.836,MET,axis_in_tdata[33],0.004,-0.039
axis_in_tdata[94],0.105,1.941,1.836,MET,axis_in_tdata[94],0.005,-0.039
axis_in_tdata[33],0.105,1.941,1.836,MET,axis_in_tdata[33],0.004,-0.039
axis_in_tdata[94],0.105,1.941,1.836,MET,axis_in_tdata[94],0.005,-0.039
axis_in_tdata[80],0.105,1.941,1.836,MET,axis_in_tdata[80],0.004,-0.039
axis_in_tdata[3],0.105,1.941,1.836,MET,axis_in_tdata[3],0.005,-0.039
axis_in_tdata[123],0.105,1.941,1.836,MET,axis_in_tdata[123],0.004,-0.039
axis_in_tdata[99],0.105,1.941,1.836,MET,axis_in_tdata[99],0.005,-0.039
axis_in_tdata[90],0.105,1.941,1.836,MET,axis_in_tdata[90],0.005,-0.039
axis_in_tdata[3],0.105,1.941,1.836,MET,axis_in_tdata[3],0.005,-0.039
axis_in_tdata[78],0.105,1.941,1.836,MET,axis_in_tdata[78],0.005,-0.039
axis_in_tdata[68],0.105,1.941,1.836,MET,axis_in_tdata[68],0.005,-0.039
axis_in_tdata[29],0.105,1.941,1.836,MET,axis_in_tdata[29],0.004,-0.039
axis_in_tdata[71],0.105,1.941,1.836,MET,axis_in_tdata[71],0.005,-0.039
axis_in_tdata[29],0.105,1.941,1.836,MET,axis_in_tdata[29],0.004,-0.039
axis_in_tdata[45],0.105,1.941,1.836,MET,axis_in_tdata[45],0.004,-0.039
axis_in_tdata[42],0.105,1.941,1.836,MET,axis_in_tdata[42],0.004,-0.039
axis_in_tdata[91],0.105,1.941,1.836,MET,axis_in_tdata[91],0.005,-0.039
axis_in_tdata[80],0.105,1.941,1.836,MET,axis_in_tdata[80],0.004,-0.039
axis_in_tdata[156],0.105,1.941,1.836,MET,axis_in_tdata[156],0.004,-0.039
axis_in_tdata[40],0.105,1.941,1.836,MET,axis_in_tdata[40],0.005,-0.039
axis_in_tdata[14],0.105,1.941,1.836,MET,axis_in_tdata[14],0.004,-0.039
axis_in_tdata[41],0.105,1.941,1.836,MET,axis_in_tdata[41],0.004,-0.039
axis_in_tdata[91],0.105,1.941,1.836,MET,axis_in_tdata[91],0.005,-0.039
axis_in_tdata[35],0.105,1.941,1.836,MET,axis_in_tdata[35],0.004,-0.039
axis_in_tdata[3],0.105,1.941,1.836,MET,axis_in_tdata[3],0.005,-0.039
axis_in_tdata[79],0.105,1.941,1.836,MET,axis_in_tdata[79],0.005,-0.039
axis_in_tdata[32],0.105,1.941,1.836,MET,axis_in_tdata[32],0.004,-0.039
axis_in_tdata[31],0.105,1.941,1.836,MET,axis_in_tdata[31],0.004,-0.039
axis_in_tdata[139],0.105,1.941,1.836,MET,axis_in_tdata[139],0.004,-0.039
axis_in_tdata[81],0.105,1.941,1.836,MET,axis_in_tdata[81],0.004,-0.039
axis_in_tdata[120],0.105,1.941,1.836,MET,axis_in_tdata[120],0.004,-0.039
axis_in_tdata[0],0.105,1.941,1.836,MET,axis_in_tdata[0],0.005,-0.039
axis_in_tdata[29],0.105,1.941,1.836,MET,axis_in_tdata[29],0.004,-0.039
axis_in_tdata[139],0.105,1.941,1.836,MET,axis_in_tdata[139],0.004,-0.039
axis_in_tdata[37],0.105,1.941,1.836,MET,axis_in_tdata[37],0.004,-0.039
axis_in_tdata[81],0.105,1.941,1.836,MET,axis_in_tdata[81],0.004,-0.039
axis_in_tdata[92],0.105,1.941,1.836,MET,axis_in_tdata[92],0.005,-0.039
axis_in_tdata[69],0.105,1.941,1.836,MET,axis_in_tdata[69],0.005,-0.039
axis_in_tdata[139],0.105,1.941,1.836,MET,axis_in_tdata[139],0.004,-0.039
axis_in_tdata[119],0.105,1.941,1.836,MET,axis_in_tdata[119],0.004,-0.039
axis_in_tdata[67],0.105,1.941,1.836,MET,axis_in_tdata[67],0.004,-0.039
axis_in_tdata[67],0.105,1.941,1.836,MET,axis_in_tdata[67],0.004,-0.039
axis_in_tdata[33],0.105,1.941,1.836,MET,axis_in_tdata[33],0.004,-0.039
axis_in_tdata[68],0.105,1.941,1.836,MET,axis_in_tdata[68],0.005,-0.039
axis_in_tdata[159],0.105,1.941,1.836,MET,axis_in_tdata[159],0.004,-0.039
axis_in_tdata[159],0.105,1.941,1.836,MET,axis_in_tdata[159],0.004,-0.039
axis_in_tdata[86],0.105,1.941,1.836,MET,axis_in_tdata[86],0.004,-0.039
axis_in_tdata[120],0.105,1.941,1.836,MET,axis_in_tdata[120],0.004,-0.039
axis_in_tdata[139],0.105,1.941,1.836,MET,axis_in_tdata[139],0.004,-0.039
axis_in_tdata[94],0.105,1.941,1.836,MET,axis_in_tdata[94],0.005,-0.039
axis_in_tdata[29],0.105,1.941,1.836,MET,axis_in_tdata[29],0.004,-0.039
axis_in_tdata[40],0.105,1.941,1.836,MET,axis_in_tdata[40],0.005,-0.039
axis_in_tdata[86],0.105,1.941,1.836,MET,axis_in_tdata[86],0.004,-0.039
axis_in_tdata[3],0.105,1.941,1.836,MET,axis_in_tdata[3],0.005,-0.039
axis_in_tdata[80],0.105,1.941,1.836,MET,axis_in_tdata[80],0.004,-0.039
axis_in_tdata[87],0.105,1.941,1.836,MET,axis_in_tdata[87],0.004,-0.039
axis_in_tdata[95],0.105,1.941,1.836,MET,axis_in_tdata[95],0.005,-0.039
axis_in_tdata[82],0.105,1.941,1.836,MET,axis_in_tdata[82],0.005,-0.039
axis_in_tdata[79],0.105,1.941,1.836,MET,axis_in_tdata[79],0.005,-0.039
axis_in_tdata[33],0.105,1.941,1.836,MET,axis_in_tdata[33],0.004,-0.039
axis_in_tdata[78],0.105,1.941,1.836,MET,axis_in_tdata[78],0.005,-0.039
axis_in_tdata[41],0.105,1.941,1.836,MET,axis_in_tdata[41],0.004,-0.039
axis_in_tdata[87],0.105,1.941,1.836,MET,axis_in_tdata[87],0.004,-0.039
axis_in_tdata[120],0.105,1.941,1.836,MET,axis_in_tdata[120],0.004,-0.039
axis_in_tdata[67],0.105,1.941,1.836,MET,axis_in_tdata[67],0.004,-0.039
axis_in_tdata[94],0.105,1.941,1.836,MET,axis_in_tdata[94],0.005,-0.039
axis_in_tdata[124],0.105,1.941,1.836,MET,axis_in_tdata[124],0.004,-0.039
axis_in_tdata[159],0.105,1.941,1.836,MET,axis_in_tdata[159],0.004,-0.039
axis_in_tdata[81],0.105,1.941,1.836,MET,axis_in_tdata[81],0.004,-0.039
axis_in_tdata[124],0.105,1.941,1.836,MET,axis_in_tdata[124],0.004,-0.039
axis_in_tdata[65],0.105,1.941,1.836,MET,axis_in_tdata[65],0.004,-0.039
axis_in_tdata[86],0.105,1.941,1.836,MET,axis_in_tdata[86],0.004,-0.039
axis_in_tdata[65],0.105,1.941,1.836,MET,axis_in_tdata[65],0.004,-0.039
axis_in_tdata[1],0.105,1.941,1.836,MET,axis_in_tdata[1],0.004,-0.039
axis_in_tdata[88],0.105,1.941,1.836,MET,axis_in_tdata[88],0.004,-0.039
axis_in_tdata[124],0.105,1.941,1.836,MET,axis_in_tdata[124],0.004,-0.039
axis_in_tdata[91],0.105,1.941,1.836,MET,axis_in_tdata[91],0.005,-0.039
axis_in_tdata[97],0.105,1.941,1.836,MET,axis_in_tdata[97],0.004,-0.039
axis_in_tdata[97],0.105,1.941,1.836,MET,axis_in_tdata[97],0.004,-0.039
axis_in_tdata[122],0.105,1.941,1.836,MET,axis_in_tdata[122],0.004,-0.039
axis_in_tdata[1],0.105,1.941,1.836,MET,axis_in_tdata[1],0.004,-0.039
axis_in_tdata[124],0.105,1.941,1.836,MET,axis_in_tdata[124],0.004,-0.039
axis_in_tdata[159],0.105,1.941,1.836,MET,axis_in_tdata[159],0.004,-0.039
axis_in_tdata[56],0.105,1.941,1.836,MET,axis_in_tdata[56],0.004,-0.039
axis_in_tdata[1],0.105,1.941,1.836,MET,axis_in_tdata[1],0.004,-0.039
axis_in_tdata[80],0.105,1.941,1.836,MET,axis_in_tdata[80],0.004,-0.039
axis_in_tdata[1],0.105,1.941,1.836,MET,axis_in_tdata[1],0.004,-0.039
axis_in_tdata[88],0.105,1.941,1.836,MET,axis_in_tdata[88],0.004,-0.039
axis_in_tdata[122],0.105,1.941,1.836,MET,axis_in_tdata[122],0.004,-0.039
axis_in_tdata[122],0.105,1.941,1.836,MET,axis_in_tdata[122],0.004,-0.039
axis_in_tdata[56],0.105,1.941,1.836,MET,axis_in_tdata[56],0.004,-0.039
axis_in_tdata[28],0.105,1.941,1.836,MET,axis_in_tdata[28],0.004,-0.039
axis_in_tdata[48],0.105,1.941,1.836,MET,axis_in_tdata[48],0.004,-0.039
axis_in_tdata[85],0.105,1.941,1.836,MET,axis_in_tdata[85],0.004,-0.039
axis_in_tdata[73],0.105,1.941,1.836,MET,axis_in_tdata[73],0.004,-0.039
axis_in_tdata[50],0.105,1.941,1.836,MET,axis_in_tdata[50],0.004,-0.039
axis_in_tdata[4],0.105,1.941,1.836,MET,axis_in_tdata[4],0.004,-0.039
axis_in_tdata[28],0.105,1.941,1.836,MET,axis_in_tdata[28],0.004,-0.039
axis_in_tdata[4],0.105,1.941,1.836,MET,axis_in_tdata[4],0.004,-0.039
axis_in_tdata[97],0.105,1.941,1.836,MET,axis_in_tdata[97],0.004,-0.039
axis_in_tdata[70],0.105,1.941,1.836,MET,axis_in_tdata[70],0.004,-0.039
axis_in_tdata[70],0.105,1.941,1.836,MET,axis_in_tdata[70],0.004,-0.039
axis_in_tdata[91],0.105,1.941,1.836,MET,axis_in_tdata[91],0.005,-0.039
axis_in_tdata[28],0.105,1.941,1.836,MET,axis_in_tdata[28],0.004,-0.039
